"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,4,0.58,NA,4000,100,20,2,96,3.86551641477903,1.43376156105929,-0.134483585220966,0,0.41
4,4,0.58,NA,4000,100,20,3,62,4.02542940768618,0.726725767633552,0.0254294076861825,0.705882352941176,0.68
4,4,0.58,NA,4000,100,20,4,46,3.96171222097991,0.767072424479411,-0.0382877790200924,0.783132530120482,0.83
4,4,0.58,NA,4000,100,20,5,36,3.91226013719116,0.618672283225883,-0.0877398628088422,0.880434782608696,0.92
4,4,0.58,NA,4000,100,20,6,29,4.00402803602376,0.449368758957496,0.00402803602376256,0.865979381443299,0.97
4,4,0.58,NA,4000,100,20,7,24,4.0480057467759,0.39578885480911,0.0480057467758961,0.86,1
4,4,0.58,NA,4000,100,20,8,21,3.85548585005311,0.334370134304641,-0.14451414994689,0.9,1
4,4,0.58,NA,4000,100,20,9,18,4.03536078164163,0.228103219023795,0.0353607816416313,0.948979591836735,0.98
4,4,0.58,NA,4000,100,20,10,16,3.9693490360872,0.249686447615093,-0.0306509639127981,0.94,1
4,4,0.58,NA,4000,100,20,11,14,4.01485616955041,0.259033845654565,0.0148561695504137,0.89,1
4,4,0.58,NA,4000,100,20,12,12,4.01347267023082,0.256146685663173,0.0134726702308194,0.84,1
4,4,0.58,NA,4000,100,20,13,11,4.00955883333162,0.173198653166987,0.00955883333161811,0.94,1
4,4,0.58,NA,4000,100,20,14,10,3.95791460390061,0.160184483655105,-0.0420853960993863,0.89,1
4,4,0.58,NA,4000,100,20,15,9,4.00070897241803,0.164845619038253,0.000708972418027365,0.909090909090909,0.99
4,4,0.58,NA,4000,100,20,16,8,3.94110955659498,0.17236321318709,-0.058890443405017,0.93,1
4,4,0.58,NA,4000,100,20,17,7,3.97510113231559,0.126426534022112,-0.0248988676844144,0.94,1
4,4,0.58,NA,4000,100,20,18,7,4.02775844082188,0.150061746557654,0.0277584408218763,0.93,1
4,4,0.58,NA,4000,100,20,19,6,4.04154781165274,0.133940306958785,0.0415478116527428,0.94,1
4,4,0.58,NA,4000,100,20,20,6,3.9933696254551,0.122632877793549,-0.00663037454489723,0.92,1
4,4,0.58,NA,4000,100,20,21,5,4.01545546072993,0.122602206451213,0.0154554607299318,0.91,1
4,4,0.58,NA,4000,100,20,22,5,4.04410020912796,0.0838403338592317,0.0441002091279552,0.96,1
4,4,0.58,NA,4000,100,20,23,4,4.02841186282928,0.114086212608137,0.0284118628292767,0.96,1
4,4,0.58,NA,4000,100,20,24,4,3.90179325976699,0.105001687256678,-0.0982067402330116,0.92,1
4,4,0.58,NA,4000,100,20,25,4,3.97479929719167,0.0898611701472133,-0.025200702808335,0.94,1
4,4,0.58,NA,4000,100,20,26,3,3.9737588640358,0.111682535357639,-0.0262411359641992,0.91,1
4,4,0.58,NA,4000,100,20,27,3,4.03257864145513,0.111570529724206,0.0325786414551263,0.94,1
4,4,0.58,NA,4000,100,20,28,3,3.98102824490324,0.0698560421083341,-0.0189717550967612,0.99,1
4,4,0.58,NA,4000,100,20,29,2,4.06451415075496,0.100331945980188,0.0645141507549596,0.94,1
4,4,0.58,NA,4000,100,20,30,2,3.98437980147349,0.0855198923363339,-0.0156201985265128,0.95,1
4,4,0.58,NA,4000,100,20,31,2,4.01907197480266,0.090626110426259,0.0190719748026646,0.91,1
4,4,0.58,NA,4000,100,20,32,2,4.00224596762884,0.0712298775768941,0.00224596762883511,0.97,1
4,4,0.58,NA,4000,100,20,33,2,4.04859017493275,0.0673372597778993,0.0485901749327491,0.95,1
