"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,2,0.58,1,4000,100,5,2,381,1.9683669640895,1.62507769170799,-0.0316330359104988,0.113636363636364,0.12
4,2,0.58,1,4000,100,5,3,247,2.13104088036154,0.751219995887713,0.131040880361538,0.620253164556962,0.56
4,2,0.58,1,4000,100,5,4,181,2.02240655941104,0.755449080856477,0.0224065594110425,0.717647058823529,0.62
4,2,0.58,1,4000,100,5,5,141,2.06660724162452,0.651378690198096,0.0666072416245247,0.739130434782609,0.74
4,2,0.58,1,4000,100,5,6,114,2.03259151316557,0.357646398264343,0.0325915131655732,0.887755102040816,0.81
4,2,0.58,1,4000,100,5,7,95,1.96931964330099,0.477694473050506,-0.0306803566990121,0.87,0.84
4,2,0.58,1,4000,100,5,8,81,1.95013790717665,0.332772614545777,-0.0498620928233517,0.92,0.84
4,2,0.58,1,4000,100,5,9,69,1.96782615395041,0.291846486698112,-0.0321738460495922,0.878787878787879,0.95
4,2,0.58,1,4000,100,5,10,61,1.93149773964138,0.244652409106888,-0.0685022603586181,0.91,0.91
4,2,0.58,1,4000,100,5,11,53,2.04261103464729,0.209429955705312,0.0426110346472872,0.91,0.99
4,2,0.58,1,4000,100,5,12,47,2.07427988076035,0.27214066539434,0.0742798807603546,0.92,0.96
4,2,0.58,1,4000,100,5,13,42,1.97041076367115,0.264333776970223,-0.029589236328847,0.86,0.98
4,2,0.58,1,4000,100,5,14,38,1.99263688351653,0.161694582020925,-0.00736311648347066,0.96,1
4,2,0.58,1,4000,100,5,15,34,2.03470849807885,0.205205705766882,0.0347084980788495,0.88,1
4,2,0.58,1,4000,100,5,16,31,2.03634699202728,0.171062969111672,0.0363469920272794,0.91,1
4,2,0.58,1,4000,100,5,17,28,2.0364366553955,0.148348573824136,0.036436655395502,0.95,1
4,2,0.58,1,4000,100,5,18,25,2.02441354253003,0.135523055799943,0.0244135425300311,0.95,1
4,2,0.58,1,4000,100,5,19,23,1.99249780389001,0.155634502719752,-0.00750219610998815,0.91,0.99
4,2,0.58,1,4000,100,5,20,21,1.95226010727951,0.130296676124036,-0.0477398927204933,0.95,1
4,2,0.58,1,4000,100,5,21,19,2.04635814267259,0.125976007042474,0.0463581426725872,0.9,1
4,2,0.58,1,4000,100,5,22,17,1.99078690907976,0.146529095080682,-0.00921309092024303,0.9,1
4,2,0.58,1,4000,100,5,23,15,2.05203582606013,0.0928170384008756,0.0520358260601252,0.98,1
4,2,0.58,1,4000,100,5,24,14,2.05656165204139,0.120334261337147,0.0565616520413879,0.93,1
4,2,0.58,1,4000,100,5,25,13,1.97862658064435,0.113895061117708,-0.0213734193556452,0.94,1
4,2,0.58,1,4000,100,5,26,11,1.9529253764243,0.105095331782606,-0.0470746235756994,0.92,1
4,2,0.58,1,4000,100,5,27,10,2.05588460847207,0.111091109623748,0.0558846084720686,0.93,1
4,2,0.58,1,4000,100,5,28,9,2.05359982909852,0.105353227297073,0.0535998290985202,0.92,1
4,2,0.58,1,4000,100,5,29,8,1.98398325525647,0.0807649993214885,-0.0160167447435258,0.97,1
4,2,0.58,1,4000,100,5,30,7,1.95616521865495,0.111553867063954,-0.0438347813450461,0.93,1
4,2,0.58,1,4000,100,5,31,6,1.9289155822175,0.135828064183319,-0.0710844177824967,0.88,1
4,2,0.58,1,4000,100,5,32,6,2.05595642142252,0.0922736159352321,0.0559564214225214,0.94,1
4,2,0.58,1,4000,100,5,33,5,2.0030448251454,0.0824144050512503,0.0030448251454005,0.95,1
4,2,0.58,1,4000,100,5,34,4,1.9600386191585,0.097268726387111,-0.0399613808415049,0.97,1
4,2,0.58,1,4000,100,5,35,3,2.02816302151795,0.104813072116616,0.0281630215179534,0.94,1
4,2,0.58,1,4000,100,5,36,3,2.00880573404052,0.104348427444127,0.0088057340405201,0.93,1
4,2,0.58,1,4000,100,5,37,2,2.00892295221985,0.124085309979796,0.00892295221984529,0.94,1
4,2,0.58,1,4000,100,5,38,2,2.00592143160657,0.109317295743335,0.00592143160657255,0.94,1
