"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,2,0.58,1,4000,100,10,2,191,1.81079092520609,1.69715511513227,-0.189209074793909,0.136363636363636,0.11
4,2,0.58,1,4000,100,10,3,124,1.87849147257253,0.76068360494754,-0.121508527427473,0.647887323943662,0.46
4,2,0.58,1,4000,100,10,4,91,2.19601667743125,0.459266801117902,0.19601667743125,0.869565217391304,0.68
4,2,0.58,1,4000,100,10,5,71,2.1089755327395,0.701202679474115,0.108975532739498,0.842105263157895,0.75
4,2,0.58,1,4000,100,10,6,57,1.9208473410879,0.464853854426717,-0.0791526589121032,0.864583333333333,0.74
4,2,0.58,1,4000,100,10,7,48,1.99317721240623,0.408705772120591,-0.00682278759376809,0.93,0.81
4,2,0.58,1,4000,100,10,8,41,1.88365271559171,0.38881934422259,-0.116347284408293,0.88,0.81
4,2,0.58,1,4000,100,10,9,35,1.97600617847397,0.297677057367152,-0.0239938215260327,0.928571428571429,0.93
4,2,0.58,1,4000,100,10,10,31,1.97207483332501,0.245128050807064,-0.0279251666749871,0.95,0.95
4,2,0.58,1,4000,100,10,11,27,2.06469885599633,0.207641284055624,0.0646988559963275,0.96,0.99
4,2,0.58,1,4000,100,10,12,24,2.09530365009675,0.244542117547956,0.0953036500967457,0.91,0.97
4,2,0.58,1,4000,100,10,13,21,2.0177866783784,0.27191755737148,0.0177866783784002,0.87,0.97
4,2,0.58,1,4000,100,10,14,19,2.0264456773266,0.20748178686293,0.0264456773266009,0.95,0.99
4,2,0.58,1,4000,100,10,15,17,2.05630519802891,0.248994995594162,0.0563051980289071,0.88,0.98
4,2,0.58,1,4000,100,10,16,16,1.97861027911517,0.157164841553826,-0.0213897208848308,0.96,1
4,2,0.58,1,4000,100,10,17,14,1.95794964764411,0.162830126162415,-0.042050352355891,0.97,0.98
4,2,0.58,1,4000,100,10,18,13,1.97098733290169,0.145541622102104,-0.0290126670983091,0.95,1
4,2,0.58,1,4000,100,10,19,12,2.00493630898606,0.125801349640713,0.0049363089860619,0.92,1
4,2,0.58,1,4000,100,10,20,11,2.02345955506306,0.148589813259471,0.0234595550630567,0.93,1
4,2,0.58,1,4000,100,10,21,10,1.98521500418294,0.115212134827828,-0.0147849958170563,0.93,1
4,2,0.58,1,4000,100,10,22,9,2.02581851753483,0.143995510264207,0.0258185175348253,0.95,1
4,2,0.58,1,4000,100,10,23,8,1.98464735276737,0.127623903877485,-0.0153526472326311,0.97,1
4,2,0.58,1,4000,100,10,24,7,2.04373819952602,0.131008035353088,0.0437381995260191,0.91,1
4,2,0.58,1,4000,100,10,25,7,1.96780507243627,0.126882887794573,-0.032194927563733,0.92,1
4,2,0.58,1,4000,100,10,26,6,2.01911413608042,0.128319947041296,0.0191141360804221,0.91,1
4,2,0.58,1,4000,100,10,27,5,2.00124823958263,0.164071709511283,0.0012482395826301,0.89,1
4,2,0.58,1,4000,100,10,28,5,2.00182408920801,0.138482834504154,0.00182408920801036,0.94,1
4,2,0.58,1,4000,100,10,29,4,1.96121610774006,0.0988999465288429,-0.0387838922599433,0.96,1
4,2,0.58,1,4000,100,10,30,4,2.0218101365476,0.110286278543531,0.0218101365475998,0.95,1
4,2,0.58,1,4000,100,10,31,3,2.00675095555334,0.130546197196125,0.00675095555333538,0.91,1
4,2,0.58,1,4000,100,10,32,3,2.01037987038361,0.129943714722539,0.0103798703836135,0.92,1
4,2,0.58,1,4000,100,10,33,3,2.03840168057462,0.134190387849713,0.0384016805746152,0.93,0.99
4,2,0.58,1,4000,100,10,34,2,1.94599863672196,0.138156383147782,-0.0540013632780427,0.95,0.99
4,2,0.58,1,4000,100,10,35,2,1.97781053724061,0.103000030628741,-0.0221894627593864,0.95,1
4,2,0.58,1,4000,100,10,36,2,1.95307006343685,0.110439694113057,-0.0469299365631515,0.97,1
