"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,4,1,NA,4000,100,10,2,191,4.0909675581862,2.57514141636083,0.0909675581861995,0,0.41
4,4,1,NA,4000,100,10,3,124,3.7662818958379,1.69176792293709,-0.233718104162104,0.58974358974359,0.7
4,4,1,NA,4000,100,10,4,91,4.007349534302,1.2082518947267,0.00734953430199692,0.835164835164835,0.88
4,4,1,NA,4000,100,10,5,71,4.19149688134678,1.07816210681284,0.191496881346784,0.840425531914894,0.93
4,4,1,NA,4000,100,10,6,57,3.99903530868268,0.556818864579208,-0.000964691317315136,0.917525773195876,0.97
4,4,1,NA,4000,100,10,7,48,3.9933234047225,0.67435977914572,-0.00667659527750297,0.88659793814433,0.96
4,4,1,NA,4000,100,10,8,41,4.11011906016505,0.619999038061796,0.110119060165053,0.86,1
4,4,1,NA,4000,100,10,9,35,3.97104714542723,0.584745090140261,-0.0289528545727693,0.878787878787879,0.99
4,4,1,NA,4000,100,10,10,31,3.88975318287106,0.471908370213342,-0.110246817128937,0.88,1
4,4,1,NA,4000,100,10,11,27,3.98945125088591,0.382074966998196,-0.0105487491140925,0.94,1
4,4,1,NA,4000,100,10,12,24,3.90863664812276,0.348842482407593,-0.0913633518772445,0.96,1
4,4,1,NA,4000,100,10,13,21,4.03318953788944,0.341247669178663,0.0331895378894362,0.91,1
4,4,1,NA,4000,100,10,14,19,3.96669544677376,0.303476016999627,-0.0333045532262402,0.92,1
4,4,1,NA,4000,100,10,15,17,4.04870626446911,0.274557489666395,0.0487062644691072,0.88,1
4,4,1,NA,4000,100,10,16,16,4.00635328068506,0.26985528865114,0.00635328068505725,0.88,1
4,4,1,NA,4000,100,10,17,14,4.01010476000355,0.209799768016672,0.0101047600035526,0.93,1
4,4,1,NA,4000,100,10,18,13,3.95875831177935,0.23546011487834,-0.0412416882206479,0.93,1
4,4,1,NA,4000,100,10,19,12,3.98448781275334,0.217115817454622,-0.0155121872466562,0.93,1
4,4,1,NA,4000,100,10,20,11,4.01622690012271,0.163210501908573,0.0162269001227076,0.97,1
4,4,1,NA,4000,100,10,21,10,3.95909783241917,0.193353733479116,-0.0409021675808297,0.89,1
4,4,1,NA,4000,100,10,22,9,3.9524537881342,0.185037600006772,-0.0475462118657966,0.94,1
4,4,1,NA,4000,100,10,23,8,4.0113036852714,0.195899918401505,0.0113036852714012,0.93,1
4,4,1,NA,4000,100,10,24,7,4.0159242572102,0.20475357610123,0.0159242572102025,0.91,1
4,4,1,NA,4000,100,10,25,7,3.91624658809091,0.152397226452527,-0.0837534119090932,0.95,1
4,4,1,NA,4000,100,10,26,6,3.93954119264213,0.148312340052456,-0.0604588073578731,0.97,1
4,4,1,NA,4000,100,10,27,5,3.94471747335469,0.11666500620083,-0.0552825266453061,0.96,1
4,4,1,NA,4000,100,10,28,5,4.00185582029528,0.139974689503987,0.00185582029527875,0.96,1
4,4,1,NA,4000,100,10,29,4,3.99784616607134,0.152433016011788,-0.00215383392866153,0.93,1
4,4,1,NA,4000,100,10,30,4,4.01890324842322,0.152793374880173,0.0189032484232223,0.92,1
4,4,1,NA,4000,100,10,31,3,4.01778202684694,0.141713993079824,0.0177820268469437,0.91,1
4,4,1,NA,4000,100,10,32,3,3.99351110413023,0.139826327144232,-0.00648889586976553,0.91,1
4,4,1,NA,4000,100,10,33,3,3.97659836420037,0.115570956226289,-0.0234016357996341,0.91,1
4,4,1,NA,4000,100,10,34,2,4.03399298825952,0.125140021575233,0.0339929882595182,0.91,1
4,4,1,NA,4000,100,10,35,2,4.08401619787466,0.117661397819498,0.084016197874659,0.93,1
4,4,1,NA,4000,100,10,36,2,4.00009267339927,0.115712754328441,9.26733992701045e-05,0.95,1
