"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,4,0.58,4,4000,100,20,2,96,3.7140313762668,0.949713972793544,-0.285968623733204,0.547169811320755,0.06
4,4,0.58,4,4000,100,20,3,62,4.0536375521929,0.780738006829368,0.0536375521929049,0.822784810126582,0.77
4,4,0.58,4,4000,100,20,4,46,4.05560985626574,0.684352489514461,0.0556098562657423,0.853932584269663,0.84
4,4,0.58,4,4000,100,20,5,36,4.05294076385787,0.724353604437168,0.0529407638578663,0.863157894736842,0.95
4,4,0.58,4,4000,100,20,6,29,4.0934944252098,0.585576215795244,0.093494425209804,0.857142857142857,0.98
4,4,0.58,4,4000,100,20,7,24,4.02413379145557,0.514832813673933,0.0241337914555722,0.878787878787879,0.99
4,4,0.58,4,4000,100,20,8,21,3.98532487178073,0.408682687639094,-0.0146751282192681,0.938775510204082,0.98
4,4,0.58,4,4000,100,20,9,18,4.00960529182456,0.354923589278327,0.00960529182455794,0.91,1
4,4,0.58,4,4000,100,20,10,16,3.97537214555726,0.431213639513042,-0.0246278544427363,0.9,1
4,4,0.58,4,4000,100,20,11,14,4.01871380820644,0.416888157342256,0.0187138082064378,0.96,1
4,4,0.58,4,4000,100,20,12,12,4.07059611405054,0.385969027109229,0.0705961140505398,0.91,1
4,4,0.58,4,4000,100,20,13,11,4.05858064667946,0.399198166832971,0.0585806466794647,0.86,1
4,4,0.58,4,4000,100,20,14,10,3.95031973134394,0.321977362809114,-0.049680268656064,0.92,1
4,4,0.58,4,4000,100,20,15,9,3.93665661993546,0.349843214026313,-0.0633433800645409,0.9,1
4,4,0.58,4,4000,100,20,16,8,4.01223962937755,0.236925696487363,0.0122396293775502,0.96,1
4,4,0.58,4,4000,100,20,17,7,3.9099630593971,0.309071594226253,-0.0900369406029013,0.9,1
4,4,0.58,4,4000,100,20,18,7,3.93351423672559,0.301650053360615,-0.0664857632744082,0.92,1
4,4,0.58,4,4000,100,20,19,6,4.06129174339393,0.282527084018876,0.0612917433939311,0.93,1
4,4,0.58,4,4000,100,20,20,6,3.91435938043899,0.277394300429776,-0.0856406195610098,0.94,1
4,4,0.58,4,4000,100,20,21,5,4.02475019255187,0.271297779639312,0.0247501925518705,0.96,1
4,4,0.58,4,4000,100,20,22,5,4.02182551187394,0.272639347717801,0.0218255118739403,0.92,1
4,4,0.58,4,4000,100,20,23,4,4.02459206038162,0.28977448497738,0.0245920603816216,0.94,1
4,4,0.58,4,4000,100,20,24,4,4.02034449710535,0.290576000452905,0.0203444971053477,0.92,1
4,4,0.58,4,4000,100,20,25,4,4.01758574087781,0.235801184787996,0.0175857408778102,0.96,1
4,4,0.58,4,4000,100,20,26,3,3.99533082363215,0.218902820978211,-0.00466917636784769,0.99,1
4,4,0.58,4,4000,100,20,27,3,3.99056177136698,0.299954742282636,-0.00943822863302302,0.94,1
4,4,0.58,4,4000,100,20,28,3,4.08371643818854,0.225933300462504,0.0837164381885351,0.98,1
4,4,0.58,4,4000,100,20,29,2,3.93543697673646,0.264824088414832,-0.0645630232635428,0.97,1
4,4,0.58,4,4000,100,20,30,2,3.96982487188805,0.316525583466454,-0.0301751281119538,0.96,1
4,4,0.58,4,4000,100,20,31,2,4.01360201372262,0.272800817126318,0.0136020137226156,0.97,1
4,4,0.58,4,4000,100,20,32,2,4.08084490840349,0.339413882191253,0.0808449084034892,0.92,1
4,4,0.58,4,4000,100,20,33,2,4.0063890598299,0.36471372442293,0.00638905982989701,0.92,1
