"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,2,1,4,4000,100,20,2,96,1.6431730460395,1.6024236878649,-0.3568269539605,0.377358490566038,0.04
4,2,1,4,4000,100,20,3,62,2.06420411000648,1.28606997280157,0.0642041100064814,0.759493670886076,0.41
4,2,1,4,4000,100,20,4,46,2.07708641289482,1.09831561591162,0.077086412894817,0.842696629213483,0.49
4,2,1,4,4000,100,20,5,36,2.07633956520903,1.17547880492566,0.0763395652090311,0.905263157894737,0.47
4,2,1,4,4000,100,20,6,29,2.10569600387897,0.9167394752023,0.105696003878966,0.86734693877551,0.65
4,2,1,4,4000,100,20,7,24,2.04478708967838,0.807959396158421,0.044787089678378,0.898989898989899,0.63
4,2,1,4,4000,100,20,8,21,1.97386303191106,0.634921401247248,-0.0261369680889403,0.918367346938776,0.73
4,2,1,4,4000,100,20,9,18,2.00950640689883,0.556788771078167,0.00950640689882754,0.9,0.76
4,2,1,4,4000,100,20,10,16,1.9726529904504,0.638305290204094,-0.0273470095495976,0.92,0.76
4,2,1,4,4000,100,20,11,14,2.02568139375493,0.640374240037725,0.0256813937549341,0.95,0.72
4,2,1,4,4000,100,20,12,12,2.0850406989255,0.555604785235694,0.0850406989254973,0.92,0.88
4,2,1,4,4000,100,20,13,11,2.06936880787996,0.554153263781165,0.0693688078799646,0.85,0.8
4,2,1,4,4000,100,20,14,10,1.92723759916857,0.470381268762447,-0.0727624008314307,0.9,0.81
4,2,1,4,4000,100,20,15,9,1.9389458556024,0.470295831633733,-0.0610541443975972,0.9,0.84
4,2,1,4,4000,100,20,16,8,2.01572115819199,0.340231561289748,0.0157211581919938,0.94,0.88
4,2,1,4,4000,100,20,17,7,1.88488988970189,0.413309612883976,-0.115110110298114,0.88,0.85
4,2,1,4,4000,100,20,18,7,1.923399074046,0.404445224678509,-0.0766009259540019,0.93,0.84
4,2,1,4,4000,100,20,19,6,2.07813489418409,0.375681540647849,0.0781348941840943,0.92,0.91
4,2,1,4,4000,100,20,20,6,1.89408606033836,0.362056000900696,-0.105913939661636,0.95,0.87
4,2,1,4,4000,100,20,21,5,2.02237186302511,0.376165055885999,0.0223718630251084,0.95,0.89
4,2,1,4,4000,100,20,22,5,2.02392126874816,0.352805714942659,0.0239212687481563,0.91,0.92
4,2,1,4,4000,100,20,23,4,2.03474843099969,0.354289645029225,0.0347484309996879,0.95,0.91
4,2,1,4,4000,100,20,24,4,2.01372711897164,0.370426033209952,0.013727118971635,0.92,0.93
4,2,1,4,4000,100,20,25,4,2.02027710929919,0.300065032995594,0.0202771092991898,0.96,0.94
4,2,1,4,4000,100,20,26,3,2.00020760813331,0.267862058365312,0.000207608133313997,0.98,0.92
4,2,1,4,4000,100,20,27,3,1.99457305630588,0.364454790858394,-0.00542694369411567,0.94,0.91
4,2,1,4,4000,100,20,28,3,2.09813223249648,0.278198862962571,0.0981322324964791,0.97,0.93
4,2,1,4,4000,100,20,29,2,1.9181907898998,0.307977346331322,-0.0818092101001966,0.95,0.88
4,2,1,4,4000,100,20,30,2,1.96194976012935,0.369825693215571,-0.0380502398706466,0.97,0.87
4,2,1,4,4000,100,20,31,2,2.02110079301955,0.32773066436576,0.0211007930195515,0.97,0.89
4,2,1,4,4000,100,20,32,2,2.08713447537049,0.39052562760332,0.0871344753704903,0.92,0.88
4,2,1,4,4000,100,20,33,2,2.00741703007256,0.426175858245257,0.00741703007256334,0.91,0.88
