"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,2,1,NA,4000,100,5,2,381,2.09285792774605,1.52063469963073,0.0928579277460497,0,0.47
4,2,1,NA,4000,100,5,3,247,2.13682405373427,1.40882534088922,0.136824053734274,0.6625,0.65
4,2,1,NA,4000,100,5,4,181,1.92449901050541,1.36820565454907,-0.0755009894945933,0.726190476190476,0.53
4,2,1,NA,4000,100,5,5,141,2.11872888507149,0.938350081407265,0.118728885071492,0.840425531914894,0.75
4,2,1,NA,4000,100,5,6,114,1.98074046898524,0.771698778228706,-0.0192595310147632,0.909090909090909,0.74
4,2,1,NA,4000,100,5,7,95,2.03904955694121,0.868023317752367,0.039049556941213,0.826530612244898,0.77
4,2,1,NA,4000,100,5,8,81,1.82560114605844,0.614252139851324,-0.174398853941562,0.909090909090909,0.76
4,2,1,NA,4000,100,5,9,69,2.12281544963017,0.437817577939279,0.122815449630167,0.93939393939394,0.9
4,2,1,NA,4000,100,5,10,61,2.05280562900875,0.525022172337634,0.0528056290087457,0.878787878787879,0.85
4,2,1,NA,4000,100,5,11,53,1.98676493157222,0.38435041617079,-0.0132350684277776,0.92,0.9
4,2,1,NA,4000,100,5,12,47,2.0686342120465,0.355364285408594,0.0686342120464993,0.91,0.94
4,2,1,NA,4000,100,5,13,42,2.02216013811839,0.324471528870845,0.0221601381183874,0.95,0.93
4,2,1,NA,4000,100,5,14,38,2.01836999439694,0.302447105458266,0.018369994396938,0.92,0.98
4,2,1,NA,4000,100,5,15,34,1.8960851316509,0.315589871947893,-0.103914868349095,0.89,0.97
4,2,1,NA,4000,100,5,16,31,1.95261812670182,0.297066609099954,-0.0473818732981799,0.94,0.95
4,2,1,NA,4000,100,5,17,28,1.96138846916611,0.248869855778866,-0.0386115308338935,0.93,0.96
4,2,1,NA,4000,100,5,18,25,2.008392115587,0.252915286644101,0.00839211558699837,0.91,0.98
4,2,1,NA,4000,100,5,19,23,2.01681587819646,0.232815773342964,0.0168158781964629,0.93,1
4,2,1,NA,4000,100,5,20,21,2.00482116663619,0.289544633051693,0.00482116663618903,0.88,1
4,2,1,NA,4000,100,5,21,19,1.96914541082039,0.237069692011133,-0.0308545891796113,0.9,0.97
4,2,1,NA,4000,100,5,22,17,1.8926154463266,0.228943159059346,-0.1073845536734,0.89,0.97
4,2,1,NA,4000,100,5,23,15,2.03362967610826,0.189452475472101,0.0336296761082568,0.94,1
4,2,1,NA,4000,100,5,24,14,2.02957168108535,0.122102550116657,0.0295716810853484,0.96,1
4,2,1,NA,4000,100,5,25,13,1.96920610024406,0.202345640483558,-0.0307938997559418,0.92,0.99
4,2,1,NA,4000,100,5,26,11,2.01039488205661,0.18924205058154,0.0103948820566124,0.95,1
4,2,1,NA,4000,100,5,27,10,1.95944664141244,0.133751987109332,-0.040553358587557,0.97,1
4,2,1,NA,4000,100,5,28,9,2.02168960256463,0.123763418149393,0.021689602564634,0.95,1
4,2,1,NA,4000,100,5,29,8,2.09726428718469,0.160568892408217,0.0972642871846894,0.9,1
4,2,1,NA,4000,100,5,30,7,1.99163909244165,0.159148645187015,-0.00836090755835373,0.91,1
4,2,1,NA,4000,100,5,31,6,2.00045965409651,0.171250527316362,0.000459654096513162,0.93,1
4,2,1,NA,4000,100,5,32,6,1.95191703355303,0.115064804429573,-0.0480829664469684,0.96,1
4,2,1,NA,4000,100,5,33,5,1.98791574716902,0.100699849058219,-0.0120842528309808,0.96,1
4,2,1,NA,4000,100,5,34,4,2.0277184837624,0.154942084422363,0.0277184837624,0.94,1
4,2,1,NA,4000,100,5,35,3,2.05676097843715,0.120302500713869,0.0567609784371523,0.95,1
4,2,1,NA,4000,100,5,36,3,1.97806760319563,0.117088257093096,-0.0219323968043665,0.94,1
4,2,1,NA,4000,100,5,37,2,2.02100031433686,0.153922131140022,0.0210003143368644,0.9,1
4,2,1,NA,4000,100,5,38,2,2.018296419241,0.121675220489574,0.0182964192409982,0.94,1
