"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,2,0.58,NA,4000,100,10,2,191,1.95769640076311,1.74684686020734,-0.0423035992368921,0,0.44
4,2,0.58,NA,4000,100,10,3,124,2.0136566082339,0.864234361720152,0.0136566082339002,0.628205128205128,0.64
4,2,0.58,NA,4000,100,10,4,91,1.98781403671474,0.822469132780961,-0.0121859632852586,0.80952380952381,0.68
4,2,0.58,NA,4000,100,10,5,71,2.08195223438422,0.535581991103598,0.0819522343842154,0.881720430107527,0.83
4,2,0.58,NA,4000,100,10,6,57,2.02775097543943,0.597970663287409,0.0277509754394343,0.86734693877551,0.89
4,2,0.58,NA,4000,100,10,7,48,2.0029640514414,0.462808363072169,0.00296405144139689,0.865979381443299,0.88
4,2,0.58,NA,4000,100,10,8,41,2.08992742019058,0.292565841105248,0.0899274201905809,0.91,0.96
4,2,0.58,NA,4000,100,10,9,35,2.06376570601319,0.363785916369636,0.0637657060131898,0.9,0.97
4,2,0.58,NA,4000,100,10,10,31,2.0325989042877,0.287682264107748,0.0325989042877022,0.88,0.99
4,2,0.58,NA,4000,100,10,11,27,1.9794929681586,0.244825828853243,-0.0205070318414009,0.94,1
4,2,0.58,NA,4000,100,10,12,24,1.93712027935847,0.192657070384838,-0.0628797206415335,0.88,0.99
4,2,0.58,NA,4000,100,10,13,21,2.09929592006037,0.203541195868858,0.099295920060368,0.96,1
4,2,0.58,NA,4000,100,10,14,19,2.01669924717647,0.194114514234377,0.0166992471764651,0.898989898989899,0.99
4,2,0.58,NA,4000,100,10,15,17,1.91743188376879,0.175749654253738,-0.0825681162312093,0.94,0.99
4,2,0.58,NA,4000,100,10,16,16,2.00188798148097,0.139833111999096,0.00188798148097291,0.91,1
4,2,0.58,NA,4000,100,10,17,14,2.02752963027862,0.125031166509526,0.0275296302786243,0.97,1
4,2,0.58,NA,4000,100,10,18,13,2.05265127261432,0.107519302605197,0.0526512726143182,0.94,1
4,2,0.58,NA,4000,100,10,19,12,2.12283981239629,0.127411847400551,0.122839812396286,0.92,1
4,2,0.58,NA,4000,100,10,20,11,2.0301047745105,0.10188460281165,0.0301047745104999,0.96,1
4,2,0.58,NA,4000,100,10,21,10,2.05359805874461,0.139863070220885,0.0535980587446137,0.89,1
4,2,0.58,NA,4000,100,10,22,9,2.00561554092368,0.0974708514824903,0.00561554092367889,0.95,1
4,2,0.58,NA,4000,100,10,23,8,2.00897610586006,0.0795027663284409,0.00897610586006037,0.96,1
4,2,0.58,NA,4000,100,10,24,7,2.02394225504451,0.0858518962695406,0.0239422550445081,0.96,1
4,2,0.58,NA,4000,100,10,25,7,1.9913253212771,0.100442045711247,-0.00867467872289951,0.95,1
4,2,0.58,NA,4000,100,10,26,6,2.01999967708491,0.0995926931088405,0.0199996770849107,0.93,1
4,2,0.58,NA,4000,100,10,27,5,2.00246898063794,0.0693292357612397,0.00246898063793743,0.95,1
4,2,0.58,NA,4000,100,10,28,5,1.99276645718581,0.0813520737334504,-0.00723354281418942,0.94,1
4,2,0.58,NA,4000,100,10,29,4,2.04332061596948,0.0767479135358579,0.043320615969479,0.96,1
4,2,0.58,NA,4000,100,10,30,4,2.04796572948418,0.0850146925039771,0.0479657294841833,0.91,1
4,2,0.58,NA,4000,100,10,31,3,2.02646649533458,0.085110472356337,0.0264664953345841,0.97,1
4,2,0.58,NA,4000,100,10,32,3,1.98868631207901,0.0767197737942454,-0.0113136879209856,0.96,1
4,2,0.58,NA,4000,100,10,33,3,2.0064821652186,0.108480221896884,0.00648216521860201,0.87,1
4,2,0.58,NA,4000,100,10,34,2,1.97043172366637,0.0725619909422887,-0.0295682763336289,0.92,1
4,2,0.58,NA,4000,100,10,35,2,2.00301628775437,0.0732777644762735,0.00301628775436846,0.95,1
4,2,0.58,NA,4000,100,10,36,2,1.92664549484717,0.0648864614480563,-0.0733545051528255,0.95,1
