"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,4,1,NA,4000,100,20,2,96,4.00741249751801,1.6746086610378,0.00741249751801387,0.0188679245283019,0.53
4,4,1,NA,4000,100,20,3,62,4.1420194596158,1.30396404195961,0.142019459615798,0.67948717948718,0.73
4,4,1,NA,4000,100,20,4,46,4.21134632977998,1.19634980668191,0.211346329779983,0.8,0.89
4,4,1,NA,4000,100,20,5,36,3.84632075421726,1.23914409284203,-0.153679245782736,0.835164835164835,0.86
4,4,1,NA,4000,100,20,6,29,3.97439121954627,0.602362407324673,-0.0256087804537253,0.947916666666667,0.95
4,4,1,NA,4000,100,20,7,24,4.2238993448472,0.641636384415409,0.223899344847199,0.9,1
4,4,1,NA,4000,100,20,8,21,4.08087110316903,0.613003247917278,0.0808711031690272,0.888888888888889,0.98
4,4,1,NA,4000,100,20,9,18,3.94453723622549,0.65325362774278,-0.0554627637745089,0.87,1
4,4,1,NA,4000,100,20,10,16,3.94864272172724,0.462152385296496,-0.0513572782727563,0.87,1
4,4,1,NA,4000,100,20,11,14,3.97078276637963,0.279487273718719,-0.0292172336203733,0.95,1
4,4,1,NA,4000,100,20,12,12,4.0802969557439,0.365800737917196,0.0802969557438997,0.92,1
4,4,1,NA,4000,100,20,13,11,4.011713486403,0.26459485631859,0.0117134864029991,0.97,1
4,4,1,NA,4000,100,20,14,10,3.93011403009462,0.399266067627956,-0.0698859699053767,0.86,1
4,4,1,NA,4000,100,20,15,9,3.95470708090428,0.252606425790953,-0.0452929190957208,0.96,1
4,4,1,NA,4000,100,20,16,8,3.95736793822208,0.252571884260397,-0.0426320617779243,0.88,1
4,4,1,NA,4000,100,20,17,7,4.0252359095536,0.306953061859318,0.0252359095535981,0.88,1
4,4,1,NA,4000,100,20,18,7,4.05198563873981,0.23928341361557,0.0519856387398114,0.92,1
4,4,1,NA,4000,100,20,19,6,4.05421016718075,0.226566769583325,0.0542101671807469,0.92,1
4,4,1,NA,4000,100,20,20,6,4.03561779983352,0.197056289496517,0.0356177998335188,0.92,1
4,4,1,NA,4000,100,20,21,5,3.96954488236595,0.242610281433658,-0.0304551176340491,0.92,1
4,4,1,NA,4000,100,20,22,5,4.03910193961269,0.167552671152915,0.039101939612693,0.96,1
4,4,1,NA,4000,100,20,23,4,3.93382763809818,0.174206492746335,-0.06617236190182,0.94,1
4,4,1,NA,4000,100,20,24,4,4.0138290965546,0.172483978861745,0.0138290965545966,0.92,1
4,4,1,NA,4000,100,20,25,4,3.90959529548473,0.148475565720963,-0.0904047045152736,0.96,1
4,4,1,NA,4000,100,20,26,3,3.99895921614555,0.193785608856939,-0.00104078385445394,0.9,1
4,4,1,NA,4000,100,20,27,3,4.06243117195386,0.133010140738878,0.0624311719538575,0.97,1
4,4,1,NA,4000,100,20,28,3,3.94843267967827,0.140138199924443,-0.0515673203217331,0.97,1
4,4,1,NA,4000,100,20,29,2,4.03550134711475,0.135105753326413,0.0355013471147467,0.96,1
4,4,1,NA,4000,100,20,30,2,3.99232236926268,0.116620894433419,-0.00767763073731631,0.96,1
4,4,1,NA,4000,100,20,31,2,4.03780684466472,0.13338118570463,0.0378068446647157,0.93,1
4,4,1,NA,4000,100,20,32,2,3.99811605362852,0.143903137278973,-0.00188394637148415,0.94,1
4,4,1,NA,4000,100,20,33,2,3.94216388895987,0.121254567515932,-0.0578361110401304,0.95,1
