"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,4,0.58,NA,4000,100,5,2,381,3.9550057876822,1.40942215980796,-0.0449942123178024,0,0.53
4,4,0.58,NA,4000,100,5,3,247,3.79996798178212,1.05285510075098,-0.200032018217882,0.558441558441558,0.76
4,4,0.58,NA,4000,100,5,4,181,4.12821346125007,0.522033732338676,0.128213461250066,0.783132530120482,0.83
4,4,0.58,NA,4000,100,5,5,141,3.9889157607087,0.465646672937712,-0.0110842392912995,0.901098901098901,0.91
4,4,0.58,NA,4000,100,5,6,114,3.96045907970554,0.469132559858727,-0.0395409202944568,0.857142857142857,0.98
4,4,0.58,NA,4000,100,5,7,95,4.06307910372741,0.344572309104168,0.063079103727409,0.897959183673469,0.98
4,4,0.58,NA,4000,100,5,8,81,4.00920162174327,0.362509438130271,0.00920162174327199,0.898989898989899,0.99
4,4,0.58,NA,4000,100,5,9,69,3.96753430630448,0.336041970461024,-0.0324656936955221,0.87,1
4,4,0.58,NA,4000,100,5,10,61,3.91110862311785,0.270785976976634,-0.0888913768821533,0.91,1
4,4,0.58,NA,4000,100,5,11,53,3.89922635296684,0.195841794904484,-0.100773647033162,0.93,1
4,4,0.58,NA,4000,100,5,12,47,4.06713531414297,0.218265264914326,0.0671353141429654,0.92,1
4,4,0.58,NA,4000,100,5,13,42,3.99754905033197,0.192325263506039,-0.00245094966802961,0.95,1
4,4,0.58,NA,4000,100,5,14,38,3.987657133553,0.224624685473891,-0.0123428664470051,0.89,1
4,4,0.58,NA,4000,100,5,15,34,4.04741586400168,0.24018911641016,0.04741586400168,0.85,1
4,4,0.58,NA,4000,100,5,16,31,3.99674252283972,0.208895323610127,-0.00325747716028202,0.86,1
4,4,0.58,NA,4000,100,5,17,28,4.07665801149292,0.156517985867974,0.0766580114929214,0.93,1
4,4,0.58,NA,4000,100,5,18,25,4.01419425031415,0.149129257851917,0.014194250314155,0.92,1
4,4,0.58,NA,4000,100,5,19,23,3.98265054723912,0.164414144579513,-0.017349452760878,0.88,1
4,4,0.58,NA,4000,100,5,20,21,3.90623355793539,0.144976531241234,-0.0937664420646107,0.93,1
4,4,0.58,NA,4000,100,5,21,19,3.96129542939707,0.123249141653752,-0.0387045706029343,0.9,1
4,4,0.58,NA,4000,100,5,22,17,4.00021251089504,0.105545398779531,0.000212510895042151,0.93,1
4,4,0.58,NA,4000,100,5,23,15,4.00031416558588,0.096910656683901,0.000314165585878712,0.96,1
4,4,0.58,NA,4000,100,5,24,14,3.96511073424194,0.087760782465938,-0.0348892657580593,0.95,1
4,4,0.58,NA,4000,100,5,25,13,3.96929673994728,0.0911473417515594,-0.0307032600527224,0.96,1
4,4,0.58,NA,4000,100,5,26,11,3.970891661763,0.116401209807684,-0.0291083382370037,0.93,1
4,4,0.58,NA,4000,100,5,27,10,4.00140475966472,0.0857533250505178,0.00140475966472309,0.94,1
4,4,0.58,NA,4000,100,5,28,9,4.01033850114678,0.0956281340631143,0.0103385011467809,0.96,1
4,4,0.58,NA,4000,100,5,29,8,4.02643480808692,0.0894881478590396,0.0264348080869228,0.95,1
4,4,0.58,NA,4000,100,5,30,7,3.99316767739283,0.070249290992295,-0.0068323226071656,0.95,1
4,4,0.58,NA,4000,100,5,31,6,4.036587297657,0.0709673166060619,0.036587297656995,0.93,1
4,4,0.58,NA,4000,100,5,32,6,3.93008432867835,0.0656829010718953,-0.0699156713216542,0.96,1
4,4,0.58,NA,4000,100,5,33,5,4.02544950470877,0.0782311175053787,0.0254495047087744,0.94,1
4,4,0.58,NA,4000,100,5,34,4,3.9923653926245,0.0794005162418678,-0.00763460737549515,0.9,1
4,4,0.58,NA,4000,100,5,35,3,3.99882698019512,0.0700877120139295,-0.00117301980487916,0.96,1
4,4,0.58,NA,4000,100,5,36,3,4.03377064099903,0.0617467865724575,0.0337706409990348,0.96,1
4,4,0.58,NA,4000,100,5,37,2,3.96702373046688,0.0747408528653927,-0.0329762695331213,0.89,1
4,4,0.58,NA,4000,100,5,38,2,4.02610669427492,0.0507760343769435,0.0261066942749224,0.94,1
