"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,2,1,NA,4000,100,20,2,96,2.33712491971294,1.71257804560003,0.337124919712939,0.02,0.49
4,2,1,NA,4000,100,20,3,62,2.0117321326127,1.14418761913068,0.0117321326127029,0.79746835443038,0.51
4,2,1,NA,4000,100,20,4,46,1.93424145857063,1.09321030881175,-0.065758541429374,0.797619047619048,0.55
4,2,1,NA,4000,100,20,5,36,1.76818961666685,1.2427935887994,-0.231810383333146,0.75531914893617,0.62
4,2,1,NA,4000,100,20,6,29,2.09086189571021,0.929910670767268,0.090861895710209,0.858585858585859,0.71
4,2,1,NA,4000,100,20,7,24,2.0070201614335,0.794452338456275,0.0070201614335037,0.835051546391752,0.78
4,2,1,NA,4000,100,20,8,21,1.95560334510376,0.7323415028286,-0.0443966548962402,0.87,0.8
4,2,1,NA,4000,100,20,9,18,2.03162407387073,0.60937314582209,0.0316240738707263,0.858585858585859,0.85
4,2,1,NA,4000,100,20,10,16,1.99845682999992,0.461978481056089,-0.00154317000008497,0.919191919191919,0.84
4,2,1,NA,4000,100,20,11,14,1.9940406534815,0.309721653586835,-0.00595934651849683,0.96,0.92
4,2,1,NA,4000,100,20,12,12,1.99679089291949,0.394403915328092,-0.00320910708051048,0.94,0.92
4,2,1,NA,4000,100,20,13,11,1.98156316065836,0.316067881476719,-0.0184368393416365,0.93,0.96
4,2,1,NA,4000,100,20,14,10,1.9723456542913,0.309887484049484,-0.0276543457086953,0.92,0.95
4,2,1,NA,4000,100,20,15,9,1.98225987707124,0.276254218242634,-0.0177401229287573,0.94,0.98
4,2,1,NA,4000,100,20,16,8,1.93777878239976,0.240446180177762,-0.0622212176002432,0.91,0.99
4,2,1,NA,4000,100,20,17,7,2.02875008984882,0.217975865564479,0.0287500898488227,0.91,1
4,2,1,NA,4000,100,20,18,7,2.01271596242853,0.25769036562777,0.012715962428532,0.94,0.99
4,2,1,NA,4000,100,20,19,6,1.97826552131954,0.25138290322585,-0.0217344786804554,0.91,0.97
4,2,1,NA,4000,100,20,20,6,2.02955846580526,0.196469697664342,0.0295584658052608,0.95,1
4,2,1,NA,4000,100,20,21,5,1.84896071741386,0.234499429965739,-0.151039282586142,0.91,0.98
4,2,1,NA,4000,100,20,22,5,2.02862547019209,0.167199089499059,0.0286254701920865,0.97,1
4,2,1,NA,4000,100,20,23,4,2.02135541003834,0.185792586589152,0.0213554100383377,0.94,1
4,2,1,NA,4000,100,20,24,4,1.95294364430484,0.200020940752735,-0.0470563556951569,0.89,0.99
4,2,1,NA,4000,100,20,25,4,1.96663089036144,0.152365943215298,-0.0333691096385618,0.95,1
4,2,1,NA,4000,100,20,26,3,2.06868526719214,0.186160807053121,0.068685267192139,0.91,1
4,2,1,NA,4000,100,20,27,3,2.00381776081324,0.190431700527575,0.00381776081323615,0.9,1
4,2,1,NA,4000,100,20,28,3,1.98293245089385,0.158246226749989,-0.0170675491061543,0.93,1
4,2,1,NA,4000,100,20,29,2,1.94505814361658,0.11382936694032,-0.0549418563834176,0.95,1
4,2,1,NA,4000,100,20,30,2,2.07229762490576,0.125970568826075,0.0722976249057594,0.96,1
4,2,1,NA,4000,100,20,31,2,2.0087058213059,0.137865856908653,0.00870582130589526,0.94,1
4,2,1,NA,4000,100,20,32,2,2.05156820438104,0.111000239806729,0.0515682043810353,0.98,1
4,2,1,NA,4000,100,20,33,2,1.97609630266962,0.126903806480076,-0.0239036973303783,0.94,1
