"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,4,0.58,4,4000,50,10,2,196,NA,NA,NA,NA,NA
4,4,0.58,4,4000,50,10,3,129,4.4854739090493,0.0155329466935989,0.485473909049301,1,0.666666666666667
4,4,0.58,4,4000,50,10,4,96,3.94919887272039,1.56288145291837,-0.0508011272796143,1,0.666666666666667
4,4,0.58,4,4000,50,10,5,76,4.78894768129906,0.367117504568123,0.788947681299063,1,1
4,4,0.58,4,4000,50,10,6,62,4.27897850422809,0.369015155594133,0.278978504228093,1,1
4,4,0.58,4,4000,50,10,7,53,3.6258142993217,0.00771109663165794,-0.374185700678298,1,1
4,4,0.58,4,4000,50,10,8,46,3.36078111759406,2.05229129339575,-0.63921888240594,0.666666666666667,1
4,4,0.58,4,4000,50,10,9,40,4.23830148160973,0.532567309869217,0.238301481609734,1,1
4,4,0.58,4,4000,50,10,10,36,3.54244379254769,0.125499528355208,-0.457556207452308,0.666666666666667,1
4,4,0.58,4,4000,50,10,11,32,3.85158317204938,0.0884830558542694,-0.148416827950617,1,1
4,4,0.58,4,4000,50,10,12,29,4.14166438792868,0.333520290153175,0.141664387928676,1,1
4,4,0.58,4,4000,50,10,13,26,3.31138699410692,0.598014305240195,-0.688613005893082,1,1
4,4,0.58,4,4000,50,10,14,24,3.11270177967781,0.343253107862815,-0.887298220322194,0.666666666666667,1
4,4,0.58,4,4000,50,10,15,22,4.17042765185512,0.330482439920159,0.17042765185512,0.666666666666667,1
4,4,0.58,4,4000,50,10,16,21,3.78571950349851,0.410005205966133,-0.214280496501491,1,1
4,4,0.58,4,4000,50,10,17,19,3.73421187634266,0.161214650124368,-0.265788123657336,1,1
4,4,0.58,4,4000,50,10,18,18,4.31058905272391,0.0858321044656824,0.310589052723913,1,1
4,4,0.58,4,4000,50,10,19,17,4.37573936738307,0.31085570640179,0.375739367383066,0.666666666666667,1
4,4,0.58,4,4000,50,10,20,16,3.6665696428654,0.153589314930281,-0.333430357134596,1,1
4,4,0.58,4,4000,50,10,21,15,4.11781992557536,0.0986761377125856,0.117819925575356,1,1
4,4,0.58,4,4000,50,10,22,14,4.10864898300606,0.399170650585924,0.108648983006058,1,1
4,4,0.58,4,4000,50,10,23,13,4.42062443348394,0.0570976853735828,0.420624433483944,1,1
4,4,0.58,4,4000,50,10,24,12,4.07835034882668,0.208592621890466,0.0783503488266843,1,1
