"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,1,1,NA,4000,50,10,26,11,0.742085113539581,0.113525545080335,-0.257914886460419,1,0
4,1,1,NA,4000,50,10,27,10,0.948640760490672,0.168331580204196,-0.0513592395093276,1,0
4,1,1,NA,4000,50,10,28,10,0.823466008592389,0.141288742877931,-0.176533991407611,1,0
4,1,1,NA,4000,50,10,29,9,0.690920101412638,0.0108768155241761,-0.309079898587362,1,0
4,1,1,NA,4000,50,10,30,9,0.892409893732231,0.109900207110572,-0.107590106267769,1,0
4,1,1,NA,4000,50,10,31,8,0.892729146499835,0.106460009281551,-0.107270853500165,1,0
4,1,1,NA,4000,50,10,32,8,1.12726526254685,0.443876640596124,0.127265262546846,1,0
4,1,1,NA,4000,50,10,33,8,1.01066190213228,0.252408664883615,0.0106619021322767,1,0
4,1,1,NA,4000,50,10,34,7,1.02916160914425,0.0674437450749026,0.0291616091442506,1,0
4,1,1,NA,4000,50,10,35,7,1.05179954111773,0.00731799055779077,0.0517995411177252,1,0
4,1,1,NA,4000,50,10,36,7,0.971642564243167,0.0546242130981756,-0.0283574357568331,1,0
4,1,1,NA,4000,50,10,37,6,1.03776749859243,0.165003582441623,0.0377674985924292,1,0
4,1,1,NA,4000,50,10,38,6,0.855115953789984,0.198371051726383,-0.144884046210016,1,0
4,1,1,NA,4000,50,10,39,6,1.15488433469011,0.183971965012784,0.154884334690109,1,0
4,1,1,NA,4000,50,10,40,6,0.943659996924509,0.00480727139178478,-0.0563400030754911,1,0
4,1,1,NA,4000,50,10,41,5,0.860904615588399,0.223783402253609,-0.139095384411601,1,0
4,1,1,NA,4000,50,10,42,5,1.1057386041153,0.0387827691547785,0.105738604115297,1,0
4,1,1,NA,4000,50,10,43,5,0.883336420777005,0.356216528572632,-0.116663579222995,0.666666666666667,0
4,1,1,NA,4000,50,10,44,5,1.26785438427115,0.0217848151136548,0.267854384271146,1,0
4,1,1,NA,4000,50,10,45,4,0.950774272480053,0.0162443359825395,-0.0492257275199471,1,0
4,1,1,NA,4000,50,10,46,4,0.900360999263635,0.0501989906259684,-0.0996390007363649,1,0
4,1,1,NA,4000,50,10,47,4,1.16428376860521,0.0225447745142124,0.164283768605215,1,0
4,1,1,NA,4000,50,10,48,4,1.24510043984945,0.00709831675832396,0.245100439849446,1,0
4,1,1,NA,4000,50,10,49,4,1.02505352198918,0.0614846499453388,0.0250535219891765,1,0
4,1,1,NA,4000,50,10,50,4,1.26974025381916,0.19224737218082,0.269740253819158,0.666666666666667,0
4,1,1,NA,4000,50,10,51,3,0.92745357634743,0.061256905735551,-0.0725464236525701,1,0
4,1,1,NA,4000,50,10,52,3,0.990381331558671,0.0254384037380607,-0.00961866844132941,1,0
4,1,1,NA,4000,50,10,53,3,0.952994794173305,0.0126392704695811,-0.0470052058266953,1,0
4,1,1,NA,4000,50,10,54,3,1.31358115679868,0.102440631031748,0.313581156798677,0.666666666666667,0
4,1,1,NA,4000,50,10,55,3,0.961291719685357,0.022920950499554,-0.0387082803146434,1,0
4,1,1,NA,4000,50,10,56,3,1.04779974656242,0.0022958170934312,0.0477997465624225,1,0
4,1,1,NA,4000,50,10,57,3,1.14783682712733,0.0149515396810236,0.147836827127326,1,0
4,1,1,NA,4000,50,10,58,2,0.88846725571761,0.100092735777368,-0.111532744282389,1,0
4,1,1,NA,4000,50,10,59,2,0.915841126047076,0.02343317149194,-0.084158873952924,1,0
4,1,1,NA,4000,50,10,60,2,0.951352487097746,0.0355492451020774,-0.0486475129022543,1,0
4,1,1,NA,4000,50,10,61,2,0.833651921491588,9.36750338869357e-05,-0.166348078508412,1,0
4,1,1,NA,4000,50,10,62,2,0.972479663210124,0.0415730642716351,-0.0275203367898762,1,0
4,1,1,NA,4000,50,10,63,2,0.926859799460798,0.120023131522964,-0.0731402005392018,1,0
4,1,1,NA,4000,50,10,64,2,1.08356644490335,0.106092234648485,0.0835664449033466,1,0
4,1,1,NA,4000,50,10,65,2,0.986718184495625,0.0114509378125715,-0.0132818155043747,1,0
4,1,1,NA,4000,50,10,66,2,0.845950072412972,0.000681880109702617,-0.154049927587028,1,0
