"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var"
4,1,1,NA,5000,50,10,2,246,2.52109324136934,1.0359574820782
4,1,1,NA,5000,50,10,3,162,1.13354986909649,0.611968735615619
4,1,1,NA,5000,50,10,4,121,1.99719141298515,2.32960746013366
4,1,1,NA,5000,50,10,5,96,1.47485170594536,1.31008657699421
4,1,1,NA,5000,50,10,6,79,1.01751566232012,0.713924594103266
4,1,1,NA,5000,50,10,7,67,0.806169898510323,0.440097095708433
4,1,1,NA,5000,50,10,8,58,1.10127123827553,0.533235705129476
4,1,1,NA,5000,50,10,9,51,0.607794853213019,0.374782788658529
4,1,1,NA,5000,50,10,10,46,1.05828638422798,0.157410203876871
4,1,1,NA,5000,50,10,11,41,0.754829156778583,0.190656998069541
4,1,1,NA,5000,50,10,12,37,0.825004086348733,0.421470405292275
4,1,1,NA,5000,50,10,13,34,1.28610931345644,0.519386744398312
4,1,1,NA,5000,50,10,14,31,0.973988158942686,0.487936349793432
4,1,1,NA,5000,50,10,15,29,1.38821394730098,0.0983469383445543
4,1,1,NA,5000,50,10,16,27,1.15072810425949,0.327215165539872
4,1,1,NA,5000,50,10,17,25,0.904771774299699,0.234948698247046
4,1,1,NA,5000,50,10,18,23,0.971016231433226,0.172008319747905
4,1,1,NA,5000,50,10,19,22,1.11688328155548,0.832571642336169
4,1,1,NA,5000,50,10,20,21,1.00188649761834,0.338224030124236
4,1,1,NA,5000,50,10,21,19,1.10547853242115,0.0787506544328447
4,1,1,NA,5000,50,10,22,18,1.11580381843137,0.194429905173851
4,1,1,NA,5000,50,10,23,17,1.24068664406221,0.158932796189485
4,1,1,NA,5000,50,10,24,16,1.2477529518175,0.187449694881324
4,1,1,NA,5000,50,10,25,16,0.890810964670507,0.152160174591008
4,1,1,NA,5000,50,10,26,15,0.814518899495773,0.313589768625448
4,1,1,NA,5000,50,10,27,14,0.889420741308637,0.146687590150052
4,1,1,NA,5000,50,10,28,13,0.949517403536146,0.131706479461891
4,1,1,NA,5000,50,10,29,13,1.21246690451341,0.190839261449818
4,1,1,NA,5000,50,10,30,12,1.03562722969006,0.104207961361206
4,1,1,NA,5000,50,10,31,12,0.758072552616549,0.105669934840678
4,1,1,NA,5000,50,10,32,11,0.893601341989576,0.0889972419816696
4,1,1,NA,5000,50,10,33,11,1.00262051249197,0.0556970072787566
4,1,1,NA,5000,50,10,34,10,0.849392424403538,0.0787714918170819
4,1,1,NA,5000,50,10,35,10,1.07595117459849,0.0803806374361002
4,1,1,NA,5000,50,10,36,9,0.889988246762776,0.22078846630263
4,1,1,NA,5000,50,10,37,9,0.922986770970421,0.0694641409608568
4,1,1,NA,5000,50,10,38,9,1.01183328188285,0.209001471320518
4,1,1,NA,5000,50,10,39,8,1.1105093548249,0.0930428035051838
4,1,1,NA,5000,50,10,40,8,0.984303402984764,0.174352888562771
4,1,1,NA,5000,50,10,41,8,1.00965465291527,0.17267234309862
4,1,1,NA,5000,50,10,42,7,1.01114399605762,0.11313106867114
4,1,1,NA,5000,50,10,43,7,1.12093601076285,0.0483499976545633
4,1,1,NA,5000,50,10,44,7,0.935853442592505,0.0807136968217271
4,1,1,NA,5000,50,10,45,7,1.09360932696658,0.137704040343716
4,1,1,NA,5000,50,10,46,6,1.05727722468108,0.129545121289589
4,1,1,NA,5000,50,10,47,6,1.12654486990239,0.11051332732571
4,1,1,NA,5000,50,10,48,6,1.03994225572698,0.207956464860272
4,1,1,NA,5000,50,10,49,6,0.994758271011637,0.1809014613264
4,1,1,NA,5000,50,10,50,6,0.893648739793222,0.0949779380167503
4,1,1,NA,5000,50,10,51,5,0.966801842033332,0.0266062748658521
4,1,1,NA,5000,50,10,52,5,0.916624980001355,0.0860639462464202
4,1,1,NA,5000,50,10,53,5,1.01444868735624,0.0917944756390546
4,1,1,NA,5000,50,10,54,5,1.0094458191432,0.0766545980248051
4,1,1,NA,5000,50,10,55,5,1.06367222591749,0.0948409781446204
4,1,1,NA,5000,50,10,56,4,0.937492318389139,0.0528859291116925
4,1,1,NA,5000,50,10,57,4,1.03836760659707,0.0437948428820442
4,1,1,NA,5000,50,10,58,4,1.12674403361967,0.124761474708952
4,1,1,NA,5000,50,10,59,4,1.11706974193805,0.0337547309822561
4,1,1,NA,5000,50,10,60,4,1.0387771529349,0.0374134513024239
4,1,1,NA,5000,50,10,61,4,1.00848818987514,0.0855538086844558
4,1,1,NA,5000,50,10,62,4,1.01338427756746,0.0758010208060708
4,1,1,NA,5000,50,10,63,3,1.02422929037221,0.166185369387438
4,1,1,NA,5000,50,10,64,3,0.992293105508128,0.0353546224018122
4,1,1,NA,5000,50,10,65,3,0.952441356041232,0.0906312078015119
4,1,1,NA,5000,50,10,66,3,0.931683583307914,0.0582549315443577
4,1,1,NA,5000,50,10,67,3,1.01099811504018,0.082022157507007
4,1,1,NA,5000,50,10,68,3,1.06700960977163,0.116071212033316
4,1,1,NA,5000,50,10,69,3,1.06291659583228,0.0187616167257013
4,1,1,NA,5000,50,10,70,3,0.977249242343428,0.0486230279912652
4,1,1,NA,5000,50,10,71,3,0.965632792688071,0.0464435105369074
4,1,1,NA,5000,50,10,72,2,0.95841120131858,0.0324520154668166
4,1,1,NA,5000,50,10,73,2,1.12643642887063,0.0198743012923613
4,1,1,NA,5000,50,10,74,2,0.98453388669723,0.0806530068502063
4,1,1,NA,5000,50,10,75,2,0.857666519375741,0.0478419618454096
4,1,1,NA,5000,50,10,76,2,1.0061397256488,0.0682865029158935
4,1,1,NA,5000,50,10,77,2,0.97041279484582,0.04593061014922
4,1,1,NA,5000,50,10,78,2,0.93491824659456,0.0503460939095624
4,1,1,NA,5000,50,10,79,2,0.872144941692776,0.0539394547685527
4,1,1,NA,5000,50,10,80,2,0.877242423142104,0.0620391009000301
4,1,1,NA,5000,50,10,81,2,0.921971127594652,0.0370547912501242
4,1,1,NA,5000,50,10,82,2,0.941847856836264,0.0470957125231665
4,1,1,NA,5000,50,10,83,2,1.02412277157522,0.0334003493532199
