"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,1,1,4,4000,100,10,2,191,0.83017019947063,NA,-0.16982980052937,1,0
4,1,1,4,4000,100,10,3,124,1.12131119730868,0.125511556208081,0.121311197308681,1,0
4,1,1,4,4000,100,10,4,91,1.7705457986068,4.33337606532188,0.770545798606804,0.666666666666667,0.333333333333333
4,1,1,4,4000,100,10,5,71,1.39948362232205,3.07798562055877,0.39948362232205,0.333333333333333,0.333333333333333
4,1,1,4,4000,100,10,6,57,0.18931218048789,0.231877018763965,-0.81068781951211,1,0
4,1,1,4,4000,100,10,7,48,0.831521312213865,0.188570699796822,-0.168478687786135,1,0
4,1,1,4,4000,100,10,8,41,0.559255074816882,0.483116924213268,-0.440744925183118,0.666666666666667,0
4,1,1,4,4000,100,10,9,35,0.369569536505883,0.050170726675219,-0.630430463494117,1,0
4,1,1,4,4000,100,10,10,31,1.14171844615614,0.375953273427474,0.141718446156138,1,0.666666666666667
4,1,1,4,4000,100,10,11,27,1.7315868545526,0.825196309659818,0.731586854552598,0.666666666666667,0.333333333333333
4,1,1,4,4000,100,10,12,24,0.941239238013866,0.897634699434604,-0.0587607619861337,1,0.333333333333333
4,1,1,4,4000,100,10,13,21,0.732123657149726,0.000155770779353311,-0.267876342850274,1,0
4,1,1,4,4000,100,10,14,19,0.583408567315338,1.0756858556923,-0.416591432684662,1,0.333333333333333
4,1,1,4,4000,100,10,15,17,1.37509598746257,0.502101927352343,0.375095987462574,0.666666666666667,0.666666666666667
4,1,1,4,4000,100,10,16,16,0.958707850658093,0.0483140407419945,-0.0412921493419065,1,0.333333333333333
4,1,1,4,4000,100,10,17,14,1.03994090476572,0.0256442551219153,0.0399409047657193,1,0.666666666666667
4,1,1,4,4000,100,10,18,13,0.822878926557551,0.622700841799691,-0.177121073442449,1,0.333333333333333
4,1,1,4,4000,100,10,19,12,1.36190036853409,0.465753363725541,0.361900368534086,1,0.666666666666667
4,1,1,4,4000,100,10,20,11,0.44935590061599,0.102826760442756,-0.55064409938401,1,0
4,1,1,4,4000,100,10,21,10,0.937336249546937,0.479640516169828,-0.0626637504530626,1,0.666666666666667
4,1,1,4,4000,100,10,22,9,0.737617353447932,0.177035221765233,-0.262382646552068,1,0.333333333333333
4,1,1,4,4000,100,10,23,8,1.46889168770782,0.166012513020459,0.468891687707821,1,1
4,1,1,4,4000,100,10,24,7,1.7190457499101,0.417838604627064,0.719045749910095,0.666666666666667,1
4,1,1,4,4000,100,10,25,7,0.396578718404632,0.0776084020551494,-0.603421281595368,1,0
4,1,1,4,4000,100,10,26,6,1.0068608395569,0.871430870551992,0.00686083955689964,0.666666666666667,0.666666666666667
4,1,1,4,4000,100,10,27,5,0.99037336974579,0.14914054255899,-0.00962663025421007,1,0.333333333333333
4,1,1,4,4000,100,10,28,5,0.982004665557873,0.427987503418404,-0.0179953344421268,1,0.333333333333333
4,1,1,4,4000,100,10,29,4,0.518053878342199,0.109901040085536,-0.481946121657801,1,0
4,1,1,4,4000,100,10,30,4,1.37922961084476,0.237890653980655,0.379229610844757,1,0.666666666666667
4,1,1,4,4000,100,10,31,3,1.33425026896481,0.150812517632784,0.33425026896481,1,0.666666666666667
4,1,1,4,4000,100,10,32,3,0.616475770630381,0.00250960964563602,-0.383524229369619,1,0
4,1,1,4,4000,100,10,33,3,0.657759589013166,0.145738034349927,-0.342240410986834,1,0.333333333333333
4,1,1,4,4000,100,10,34,2,0.765431413079552,0.262032816887887,-0.234568586920448,1,0.333333333333333
4,1,1,4,4000,100,10,35,2,1.32706560712003,0.214191170677213,0.32706560712003,1,0.333333333333333
4,1,1,4,4000,100,10,36,2,0.824481842144386,0.572129591420237,-0.175518157855614,1,0.333333333333333
