"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,1,0.58,1,4000,100,5,2,381,0.838928843538109,NA,-0.161071156461891,0,0
4,1,0.58,1,4000,100,5,3,247,1.52721364168369,0.244044381933071,0.527213641683694,0.666666666666667,0.666666666666667
4,1,0.58,1,4000,100,5,4,181,0.818097095122339,1.43705338790482,-0.181902904877661,0.666666666666667,0.333333333333333
4,1,0.58,1,4000,100,5,5,141,1.0067293190929,2.31849765071742,0.00672931909289876,0.666666666666667,0.333333333333333
4,1,0.58,1,4000,100,5,6,114,0.60314140066775,0.346952412472064,-0.396858599332251,1,0.333333333333333
4,1,0.58,1,4000,100,5,7,95,0.836303095443436,0.52684756010834,-0.163696904556564,1,0.333333333333333
4,1,0.58,1,4000,100,5,8,81,0.569764108420894,0.253535228819827,-0.430235891579106,1,0.333333333333333
4,1,0.58,1,4000,100,5,9,69,0.829729772449252,0.0728205341707329,-0.170270227550748,1,0
4,1,0.58,1,4000,100,5,10,61,0.861460570107965,0.132590078648052,-0.138539429892035,1,0.333333333333333
4,1,0.58,1,4000,100,5,11,53,0.916144103572115,0.0609365862998251,-0.083855896427885,1,0.333333333333333
4,1,0.58,1,4000,100,5,12,47,1.14686501603879,0.537878802976681,0.146865016038789,0.666666666666667,0.333333333333333
4,1,0.58,1,4000,100,5,13,42,0.299247969258625,0.222198206032667,-0.700752030741375,0.333333333333333,0
4,1,0.58,1,4000,100,5,14,38,0.888367662396625,0.601170352100408,-0.111632337603375,0.333333333333333,0.666666666666667
4,1,0.58,1,4000,100,5,15,34,1.29944979007652,0.158953987770908,0.299449790076517,1,0.666666666666667
4,1,0.58,1,4000,100,5,16,31,0.768158083508283,0.113069649408763,-0.231841916491717,1,0.666666666666667
4,1,0.58,1,4000,100,5,17,28,0.754515938281759,0.130805748077018,-0.245484061718241,0.666666666666667,0.666666666666667
4,1,0.58,1,4000,100,5,18,25,0.934159268857933,0.0502490069928209,-0.0658407311420671,1,1
4,1,0.58,1,4000,100,5,19,23,1.22504210389949,0.285087049111792,0.225042103899489,0.666666666666667,1
4,1,0.58,1,4000,100,5,20,21,0.740427095595051,0.201968038787446,-0.259572904404949,0.666666666666667,0.666666666666667
4,1,0.58,1,4000,100,5,21,19,1.28897695923406,0.0115825771261929,0.288976959234056,1,1
4,1,0.58,1,4000,100,5,22,17,1.28818761193085,0.0332763119060044,0.288187611930846,1,1
4,1,0.58,1,4000,100,5,23,15,1.05289043346551,0.240566348218022,0.052890433465512,1,0.666666666666667
4,1,0.58,1,4000,100,5,24,14,1.09344261267329,0.0410715934261386,0.0934426126732875,1,1
4,1,0.58,1,4000,100,5,25,13,1.23956046714548,0.285949801408914,0.23956046714548,0.666666666666667,1
4,1,0.58,1,4000,100,5,26,11,0.771582674741052,0.0504637800359942,-0.228417325258948,1,1
4,1,0.58,1,4000,100,5,27,10,0.811292922360052,0.0642114216883443,-0.188707077639948,1,0.666666666666667
4,1,0.58,1,4000,100,5,28,9,0.705499920400685,0.261935880462423,-0.294500079599315,0.333333333333333,0.333333333333333
4,1,0.58,1,4000,100,5,29,8,1.09692068024772,0.0347595316706328,0.0969206802477163,1,1
4,1,0.58,1,4000,100,5,30,7,1.23671704193313,0.0118952149438319,0.23671704193313,1,1
4,1,0.58,1,4000,100,5,31,6,0.721910915700741,0.00965453838585535,-0.278089084299259,1,1
4,1,0.58,1,4000,100,5,32,6,1.08510781290869,0.170557017980909,0.0851078129086869,1,1
4,1,0.58,1,4000,100,5,33,5,0.881298103101142,0.0132877605931145,-0.118701896898858,1,1
4,1,0.58,1,4000,100,5,34,4,0.822286040279923,0.00807430317467174,-0.177713959720077,1,1
4,1,0.58,1,4000,100,5,35,3,0.922857022265159,0.0290934255016194,-0.0771429777348408,1,1
4,1,0.58,1,4000,100,5,36,3,1.07652425887079,0.0596635479705883,0.0765242588707871,1,1
4,1,0.58,1,4000,100,5,37,2,1.32375395480716,0.00224500447050199,0.323753954807156,1,1
4,1,0.58,1,4000,100,5,38,2,0.983397811566945,0.169612668841881,-0.0166021884330546,1,0.666666666666667
