"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,4,1,NA,4000,50,10,2,196,6.00695602650585,NA,2.00695602650585,0,0
4,4,1,NA,4000,50,10,3,129,3.96380776263372,0.144537210924248,-0.0361922373662846,1,0
4,4,1,NA,4000,50,10,4,96,4.7864330048581,0.134969475723906,0.786433004858105,1,0
4,4,1,NA,4000,50,10,5,76,5.21783114345326,1.63863446104511,1.21783114345326,0.333333333333333,0
4,4,1,NA,4000,50,10,6,62,4.16858809653353,0.508850942555556,0.168588096533526,1,0
4,4,1,NA,4000,50,10,7,53,3.14226445386847,0.415256601098892,-0.857735546131532,0.666666666666667,0
4,4,1,NA,4000,50,10,8,46,3.91731434581037,0.0492147696759327,-0.0826856541896293,1,0
4,4,1,NA,4000,50,10,9,40,3.29133138909744,0.00261967595806674,-0.708668610902556,1,0
4,4,1,NA,4000,50,10,10,36,3.85411537641894,0.229647531534172,-0.145884623581062,1,0
4,4,1,NA,4000,50,10,11,32,3.73210423136833,0.116788168834348,-0.267895768631668,1,0
4,4,1,NA,4000,50,10,12,29,3.78834268368576,0.187455527038586,-0.211657316314243,1,0
4,4,1,NA,4000,50,10,13,26,3.69911677187408,0.00676789244279852,-0.300883228125915,1,0
4,4,1,NA,4000,50,10,14,24,3.48212538681896,0.474503613003166,-0.51787461318104,0.666666666666667,0
4,4,1,NA,4000,50,10,15,22,4.26050266215338,0.540785505571474,0.260502662153375,1,0
4,4,1,NA,4000,50,10,16,21,3.89412377975246,0.0960401894276215,-0.105876220247542,1,0
4,4,1,NA,4000,50,10,17,19,4.41087964364107,0.196639147903261,0.410879643641073,0.666666666666667,0
4,4,1,NA,4000,50,10,18,18,3.9765135053492,0.140881159431284,-0.0234864946508,1,0
4,4,1,NA,4000,50,10,19,17,4.45451492248934,0.203343151339429,0.454514922489337,0.666666666666667,0
4,4,1,NA,4000,50,10,20,16,4.02619334248553,0.485452080985604,0.0261933424855263,1,0
4,4,1,NA,4000,50,10,21,15,4.07386968759347,0.140396256613306,0.0738696875934659,1,0
4,4,1,NA,4000,50,10,22,14,4.23366963944118,0.188323805412271,0.233669639441183,1,0
4,4,1,NA,4000,50,10,23,13,4.6454456568913,0.0416409369591108,0.6454456568913,1,0
4,4,1,NA,4000,50,10,24,12,4.19125736837078,0.356854770034833,0.191257368370776,0.666666666666667,0
4,4,1,NA,4000,50,10,25,12,3.8721148627947,1.05308670276977,-0.127885137205296,0.333333333333333,0
4,4,1,NA,4000,50,10,26,11,3.83376109595875,0.287338776206022,-0.166238904041248,1,0
4,4,1,NA,4000,50,10,27,10,3.53696810678121,0.0209928031687747,-0.46303189321879,1,0
4,4,1,NA,4000,50,10,28,10,4.19360653375461,0.0151383907049529,0.193606533754611,1,0
4,4,1,NA,4000,50,10,29,9,3.83262374145608,0.0125314736452493,-0.167376258543919,1,0
4,4,1,NA,4000,50,10,30,9,3.98561119743958,0.0106207847036662,-0.0143888025604211,1,0
4,4,1,NA,4000,50,10,31,8,3.88918861604586,0.116893459264059,-0.110811383954136,1,0
4,4,1,NA,4000,50,10,32,8,3.5119974913787,0.0276999230564742,-0.488002508621297,1,0
4,4,1,NA,4000,50,10,33,8,3.83903670103394,0.0324956298595203,-0.160963298966063,1,0
4,4,1,NA,4000,50,10,34,7,4.15063274703075,0.393054484643487,0.150632747030746,1,0
4,4,1,NA,4000,50,10,35,7,3.99999144965039,0.00412599863101255,-8.55034960878243e-06,1,0
4,4,1,NA,4000,50,10,36,7,3.95199599834258,0.0478914251986576,-0.0480040016574232,1,0
4,4,1,NA,4000,50,10,37,6,4.44385269882446,0.356728844453427,0.443852698824463,0.666666666666667,0
4,4,1,NA,4000,50,10,38,6,3.9898602799812,0.0365879023869496,-0.0101397200187949,1,0
4,4,1,NA,4000,50,10,39,6,4.38202187151533,0.0232353586160253,0.382021871515328,1,0
4,4,1,NA,4000,50,10,40,6,3.90996235657918,0.00156206654714199,-0.090037643420819,1,0
4,4,1,NA,4000,50,10,41,5,4.21403636897543,0.0254803558022462,0.214036368975434,1,0
4,4,1,NA,4000,50,10,42,5,4.08062239022239,0.00317770487532405,0.0806223902223886,1,0
4,4,1,NA,4000,50,10,43,5,4.11066128665816,0.103359560220752,0.110661286658156,1,0
4,4,1,NA,4000,50,10,44,5,4.13346641474278,0.0481399632357532,0.133466414742783,1,0
4,4,1,NA,4000,50,10,45,4,3.99857097210604,0.0795321099486293,-0.00142902789395505,1,0
4,4,1,NA,4000,50,10,46,4,3.89187655196776,0.0379549632368327,-0.10812344803224,1,0
4,4,1,NA,4000,50,10,47,4,4.14112613418663,0.0136115869883331,0.141126134186628,1,0
4,4,1,NA,4000,50,10,48,4,4.31735402971379,0.01215653956253,0.317354029713793,1,0
4,4,1,NA,4000,50,10,49,4,3.97684574107114,0.0295641335905933,-0.0231542589288569,1,0
4,4,1,NA,4000,50,10,50,4,4.06682078083213,0.0521329464379273,0.0668207808321339,1,0
4,4,1,NA,4000,50,10,51,3,4.01321261655025,0.0745972272091618,0.0132126165502484,1,0
4,4,1,NA,4000,50,10,52,3,4.04360208991773,0.0376781171619009,0.0436020899177256,1,0
4,4,1,NA,4000,50,10,53,3,3.95415453453969,0.0152846969047633,-0.0458454654603115,1,0
4,4,1,NA,4000,50,10,54,3,4.10340464468446,0.00264794556139946,0.103404644684463,1,0
4,4,1,NA,4000,50,10,55,3,4.0191595294457,0.0533683083664922,0.0191595294456981,1,0
4,4,1,NA,4000,50,10,56,3,3.93543507506468,0.0124748272781128,-0.0645649249353237,1,0
4,4,1,NA,4000,50,10,57,3,4.10714601355863,0.0388347019079079,0.107146013558626,1,0
4,4,1,NA,4000,50,10,58,2,3.88659471399669,0.106478035038208,-0.113405286003307,1,0
4,4,1,NA,4000,50,10,59,2,3.99811281535734,0.00750921804059407,-0.00188718464265758,1,0
4,4,1,NA,4000,50,10,60,2,4.24121420099453,0.0289806855326364,0.241214200994528,1,0
4,4,1,NA,4000,50,10,61,2,4.12635664861022,0.0742762040120805,0.126356648610221,1,0
4,4,1,NA,4000,50,10,62,2,3.94639699377104,0.0502379132246417,-0.0536030062289599,1,0
4,4,1,NA,4000,50,10,63,2,3.94001148659222,0.102399085366448,-0.059988513407784,1,0
4,4,1,NA,4000,50,10,64,2,3.92998014383194,0.0730330004194745,-0.0700198561680558,1,0
4,4,1,NA,4000,50,10,65,2,3.98458087842231,0.00841068633600819,-0.0154191215776911,1,0
4,4,1,NA,4000,50,10,66,2,4.00648449742709,0.0601628060587401,0.00648449742708834,1,0
