"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,1,0.58,1,4000,50,10,46,4,1.06393902308996,0.168551387566897,0.0639390230899635,1,1
4,1,0.58,1,4000,50,10,47,4,1.05810507581474,0.0927538343743021,0.0581050758147446,1,1
4,1,0.58,1,4000,50,10,48,4,1.42540483337275,0.00813926170817685,0.425404833372753,1,1
4,1,0.58,1,4000,50,10,49,4,1.01412354353541,0.00127063983635084,0.0141235435354126,1,1
4,1,0.58,1,4000,50,10,50,4,1.11093062070372,0.0937090839675992,0.110930620703722,1,1
4,1,0.58,1,4000,50,10,51,3,1.12416384166295,0.115907223317988,0.124163841662952,1,1
4,1,0.58,1,4000,50,10,52,3,0.778574042426235,0.0204533222515938,-0.221425957573765,1,1
4,1,0.58,1,4000,50,10,53,3,0.857124536934359,0.00299109156902548,-0.142875463065641,1,1
4,1,0.58,1,4000,50,10,54,3,0.966956946875138,0.0430893920831664,-0.0330430531248617,1,1
4,1,0.58,1,4000,50,10,55,3,1.04619862562111,0.0657340602396734,0.046198625621114,1,1
4,1,0.58,1,4000,50,10,56,3,0.725714871826007,0.0391455002238693,-0.274285128173993,1,1
4,1,0.58,1,4000,50,10,57,3,1.05012331918551,0.0471439929682035,0.0501233191855119,1,1
4,1,0.58,1,4000,50,10,58,2,0.857061865361534,0.238021228782013,-0.142938134638466,0.666666666666667,0.666666666666667
4,1,0.58,1,4000,50,10,59,2,0.900838213208648,0.0564122614986817,-0.0991617867913522,1,1
4,1,0.58,1,4000,50,10,60,2,0.990613749105478,0.00644600478377759,-0.00938625089452161,1,1
4,1,0.58,1,4000,50,10,61,2,0.906535406737226,0.01906539777849,-0.0934645932627743,1,1
4,1,0.58,1,4000,50,10,62,2,0.950029779224,0.0377530240270123,-0.0499702207759994,1,1
4,1,0.58,1,4000,50,10,63,2,1.1836308891991,0.0221918739126928,0.183630889199099,1,1
4,1,0.58,1,4000,50,10,64,2,1.13973186021857,0.0240615413317236,0.139731860218572,1,1
4,1,0.58,1,4000,50,10,65,2,0.854272344541075,0.0314651617474388,-0.145727655458925,1,1
4,1,0.58,1,4000,50,10,66,2,0.868956929038335,0.0300278880021965,-0.131043070961665,1,1
