"alpha","beta","gamma_sq","sigma_sq","B","c1","c2","G","R","betahat_mean","betahat_var","bias","coverage_prob","power"
4,4,1,NA,4000,100,10,2,191,4.5780857569292,NA,0.578085756929196,0,0
4,4,1,NA,4000,100,10,3,124,3.60672249706617,2.07799341427121,-0.393277502933829,0.666666666666667,0
4,4,1,NA,4000,100,10,4,91,3.69366423513049,1.78220536705314,-0.306335764869514,0.666666666666667,0
4,4,1,NA,4000,100,10,5,71,4.82793832529397,1.54234328531109,0.827938325293966,0.666666666666667,0
4,4,1,NA,4000,100,10,6,57,3.42200719814497,0.0466992610526072,-0.577992801855027,1,0
4,4,1,NA,4000,100,10,7,48,3.22180744679884,0.587832386002555,-0.778192553201164,1,0
4,4,1,NA,4000,100,10,8,41,4.09479622029969,0.0256389901462386,0.0947962202996884,1,0
4,4,1,NA,4000,100,10,9,35,2.95589661044603,0.587429593184524,-1.04410338955397,0.666666666666667,0
4,4,1,NA,4000,100,10,10,31,4.25186027713213,0.631456990700953,0.251860277132132,0.666666666666667,0
4,4,1,NA,4000,100,10,11,27,3.86076594821531,0.0223149610955553,-0.139234051784688,1,0
4,4,1,NA,4000,100,10,12,24,4.28932434544127,0.366357625952498,0.289324345441269,1,0
4,4,1,NA,4000,100,10,13,21,4.20611942814432,0.271786307920188,0.206119428144317,1,0
4,4,1,NA,4000,100,10,14,19,3.27545367081599,0.358497501338087,-0.724546329184012,0.666666666666667,0
4,4,1,NA,4000,100,10,15,17,4.13732714339535,0.372326405236665,0.137327143395352,1,0
4,4,1,NA,4000,100,10,16,16,4.09241927174542,0.269550563994737,0.0924192717454249,1,0
4,4,1,NA,4000,100,10,17,14,4.02910699420285,0.0432226673588151,0.0291069942028459,1,0
4,4,1,NA,4000,100,10,18,13,3.96334136720226,0.189857319798893,-0.0366586327977374,1,0
4,4,1,NA,4000,100,10,19,12,4.31629640188108,0.329332781688711,0.316296401881078,0.666666666666667,0
4,4,1,NA,4000,100,10,20,11,3.91002312454237,0.395140165782123,-0.0899768754576264,1,0
4,4,1,NA,4000,100,10,21,10,4.4786986036488,0.288525981273555,0.4786986036488,0.666666666666667,0
4,4,1,NA,4000,100,10,22,9,4.16261545681373,0.151362746086999,0.162615456813728,1,0
4,4,1,NA,4000,100,10,23,8,4.45272343378645,0.0494622353437352,0.452723433786452,1,0
4,4,1,NA,4000,100,10,24,7,4.38715839254084,0.0440795086908799,0.387158392540838,1,0
4,4,1,NA,4000,100,10,25,7,3.85432025740677,0.340253170984302,-0.145679742593234,1,0
4,4,1,NA,4000,100,10,26,6,3.56302848060149,0.107712781344087,-0.43697151939851,1,0
4,4,1,NA,4000,100,10,27,5,3.75927245778304,0.0766989945016812,-0.240727542216957,1,0
4,4,1,NA,4000,100,10,28,5,4.1219992095915,0.00597959153183225,0.121999209591503,1,0
4,4,1,NA,4000,100,10,29,4,3.79129515805264,0.0370503958953656,-0.20870484194736,1,0
4,4,1,NA,4000,100,10,30,4,3.72490055217529,0.0152543770237973,-0.275099447824711,1,0
4,4,1,NA,4000,100,10,31,3,3.85108000832071,0.167355675328426,-0.148919991679293,1,0
4,4,1,NA,4000,100,10,32,3,3.89061551108361,0.266235659336904,-0.109384488916386,1,0
4,4,1,NA,4000,100,10,33,3,3.77666855604053,0.00813234685387426,-0.223331443959467,1,0
4,4,1,NA,4000,100,10,34,2,4.13056143237206,0.0209170784671371,0.130561432372065,1,0
4,4,1,NA,4000,100,10,35,2,4.32627358997791,0.116189396385157,0.326273589977913,1,0
4,4,1,NA,4000,100,10,36,2,4.12853704202803,0.00199342635264738,0.128537042028031,1,0
